employee_id,department,role,tenure_years,q_work_life_balance,q_manager_effectiveness,q_career_growth,overall_satisfaction,satisfaction_category,open_comment,composite_engagement_score,cleaned_comment,sentiment_score,tfidf_average,tfidf_bad,tfidf_balance,tfidf_benefits,tfidf_best,tfidf_better,tfidf_communication,tfidf_company,tfidf_days,tfidf_decent,tfidf_doesnt,tfidf_enough,tfidf_excellent,tfidf_fine,tfidf_good,tfidf_great,tfidf_growth,tfidf_ive,tfidf_life,tfidf_listen,tfidf_love,tfidf_management,tfidf_need,tfidf_okay,tfidf_opportunities,tfidf_overworked,tfidf_place,tfidf_poor,tfidf_repetitive,tfidf_supportive,tfidf_team,tfidf_underpaid,tfidf_work,tfidf_worked
EMP0827,Engineering,Individual Contributor,14.7,2.0,1.0,5.0,2.7168027182659213,Medium,"Benefits are fine, but work is repetitive.",2.6666666666666665,benefits fine work repetitive,-0.0772,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.3284487664699491,0.0
EMP0828,Engineering,Director,2.4,3.0,1.0,3.0,1.9478748268018475,Low,Not enough growth opportunities.,2.333333333333333,enough growth opportunities,-0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.4832225098165179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0829,Marketing,Manager,8.9,5.0,2.0,5.0,4.125787216405164,High,Great place to work!,4.0,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0830,Engineering,Individual Contributor,1.1,2.0,5.0,5.0,3.623853752290639,High,Excellent work life balance and growth.,4.0,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0831,Sales,Director,9.9,3.0,5.0,1.0,2.840348263126966,Medium,Average place to work.,3.0,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0832,Engineering,Individual Contributor,13.4,2.0,5.0,4.0,3.615641921137086,High,Great place to work!,3.6666666666666665,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0833,Sales,Individual Contributor,2.8,4.0,2.0,5.0,3.8238941696575135,High,Very supportive management.,3.6666666666666665,supportive management,0.3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537925469162138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566738436055593,0.0,0.0,0.0,0.0
EMP0834,Sales,Manager,6.1,5.0,5.0,5.0,4.912113615270936,High,Great place to work!,5.0,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0835,Engineering,Manager,8.3,1.0,5.0,4.0,2.3142543384839978,Low,Poor communication.,3.333333333333333,poor communication,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0
EMP0836,Engineering,Individual Contributor,18.4,3.0,3.0,1.0,2.0128431818126127,Low,Overworked and underpaid.,2.333333333333333,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0837,Finance,Individual Contributor,19.9,4.0,1.0,4.0,3.2859066764836338,Medium,"Some good days, some bad days.",3.0,good days bad days,-0.1531,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0838,Engineering,Individual Contributor,1.4,2.0,1.0,1.0,1.0,Low,Poor communication.,1.3333333333333333,poor communication,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0
EMP0839,Engineering,Director,15.3,4.0,3.0,2.0,3.4552543049101647,Medium,Average place to work.,3.0,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0840,HR,Individual Contributor,7.7,4.0,3.0,1.0,3.110847178341551,Medium,Decent team.,2.6666666666666665,decent team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652715372104909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437076000293086,0.0,0.0,0.0
EMP0841,Sales,Individual Contributor,8.2,3.0,3.0,2.0,2.712328914579962,Medium,Decent team.,2.6666666666666665,decent team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652715372104909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437076000293086,0.0,0.0,0.0
EMP0842,HR,Individual Contributor,15.2,2.0,1.0,2.0,1.8793793102685823,Low,Not enough growth opportunities.,1.6666666666666667,enough growth opportunities,-0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.4832225098165179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0843,Sales,Individual Contributor,18.4,4.0,5.0,3.0,3.5586324035076657,High,Very supportive management.,4.0,supportive management,0.3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537925469162138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566738436055593,0.0,0.0,0.0,0.0
EMP0844,Finance,Individual Contributor,19.0,4.0,3.0,3.0,3.364938061490136,Medium,"Some good days, some bad days.",3.333333333333333,good days bad days,-0.1531,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0845,Sales,Director,11.8,3.0,2.0,1.0,1.687833264723429,Low,Not enough growth opportunities.,2.0,enough growth opportunities,-0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.4832225098165179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0846,Engineering,Individual Contributor,7.5,1.0,3.0,5.0,3.0901818925185056,Medium,"Benefits are fine, but work is repetitive.",3.0,benefits fine work repetitive,-0.0772,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.3284487664699491,0.0
EMP0847,Sales,Individual Contributor,15.9,5.0,4.0,5.0,5.0,High,Excellent work life balance and growth.,4.666666666666667,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0848,Finance,Individual Contributor,5.4,2.0,3.0,3.0,2.237422842727297,Low,Management doesn't listen.,2.6666666666666665,management doesnt listen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.4840440131297036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0849,Engineering,Manager,11.5,3.0,1.0,2.0,1.6766234984490902,Low,Overworked and underpaid.,2.0,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0850,Engineering,Individual Contributor,7.5,2.0,3.0,3.0,2.558960928572797,Medium,It's okay here.,2.6666666666666665,okay,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0851,Sales,Individual Contributor,13.3,4.0,4.0,5.0,4.1121326213090645,High,Excellent work life balance and growth.,4.333333333333333,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0852,Marketing,Manager,5.2,4.0,2.0,3.0,3.1434847720616377,Medium,Average place to work.,3.0,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0853,Sales,Manager,4.2,4.0,5.0,1.0,3.762398211958116,High,Love my team.,3.333333333333333,love team,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935991622222318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6084409336329797,0.0,0.0,0.0
EMP0854,Finance,Manager,18.4,3.0,3.0,3.0,2.3262988685182515,Low,Overworked and underpaid.,3.0,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0855,Sales,Director,2.5,4.0,4.0,3.0,3.874381585485746,High,Great place to work!,3.6666666666666665,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0856,Sales,Individual Contributor,10.4,4.0,4.0,1.0,2.977999467436924,Medium,Decent team.,3.0,decent team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652715372104909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437076000293086,0.0,0.0,0.0
EMP0857,Sales,Manager,4.8,4.0,3.0,4.0,3.5535336935951487,High,Excellent work life balance and growth.,3.6666666666666665,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0858,Engineering,Individual Contributor,1.3,3.0,1.0,5.0,3.18561775143134,Medium,Average place to work.,3.0,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0859,Engineering,Manager,1.2,2.0,3.0,5.0,3.420602346259339,Medium,"Some good days, some bad days.",3.333333333333333,good days bad days,-0.1531,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0860,Sales,Manager,3.9,3.0,3.0,3.0,3.318572431209,Medium,It's okay here.,3.0,okay,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0861,Marketing,Manager,17.4,3.0,2.0,1.0,2.188668180536024,Low,Poor communication.,2.0,poor communication,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0
EMP0862,Engineering,Individual Contributor,6.0,2.0,5.0,4.0,3.5867066151816207,High,Excellent work life balance and growth.,3.6666666666666665,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0863,Engineering,Individual Contributor,19.0,4.0,4.0,1.0,2.9109151597661653,Medium,"Benefits are fine, but work is repetitive.",3.0,benefits fine work repetitive,-0.0772,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.3284487664699491,0.0
EMP0864,Engineering,Individual Contributor,11.8,2.0,2.0,5.0,2.372583442568841,Low,Management doesn't listen.,3.0,management doesnt listen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187493003443687,0.0,0.4840440131297036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0865,Engineering,Director,9.0,1.0,1.0,1.0,1.0,Low,Overworked and underpaid.,1.0,overworked underpaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0
EMP0866,Engineering,Director,11.8,3.0,1.0,4.0,2.66872860615059,Medium,"Some good days, some bad days.",2.6666666666666665,good days bad days,-0.1531,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0867,Sales,Individual Contributor,10.6,5.0,4.0,3.0,3.863958002931084,High,Love my team.,4.0,love team,0.6369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7935991622222318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6084409336329797,0.0,0.0,0.0
EMP0868,Sales,Individual Contributor,15.3,3.0,4.0,2.0,2.76465117828314,Medium,Decent team.,3.0,decent team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652715372104909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437076000293086,0.0,0.0,0.0
EMP0869,Finance,Individual Contributor,6.0,5.0,3.0,1.0,3.7397753137058585,High,Excellent work life balance and growth.,3.0,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0870,Finance,Manager,7.4,4.0,2.0,2.0,3.057668438997962,Medium,Average place to work.,2.6666666666666665,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0871,Engineering,Manager,17.9,4.0,4.0,5.0,4.224377210227008,High,Excellent work life balance and growth.,4.333333333333333,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0872,Engineering,Individual Contributor,19.0,4.0,3.0,3.0,3.6016104836966325,High,Excellent work life balance and growth.,3.333333333333333,excellent work life balance growth,0.743,0.0,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374683341585356,0.0,0.0,0.0,0.4689388333098127,0.0,0.4527477145696671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2850669645798451,0.0
EMP0873,HR,Individual Contributor,17.9,5.0,3.0,3.0,3.6739194183227295,High,Best company I've worked for!,3.6666666666666665,best company ive worked,0.6696,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
EMP0874,Engineering,Manager,8.7,2.0,4.0,1.0,2.3332170302559487,Low,Not enough growth opportunities.,2.333333333333333,enough growth opportunities,-0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.4832225098165179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0875,Sales,Manager,15.7,5.0,1.0,3.0,3.3324885945256746,Medium,It's okay here.,3.0,okay,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0876,Sales,Individual Contributor,9.8,3.0,2.0,1.0,2.3747182096684365,Low,Not enough growth opportunities.,2.0,enough growth opportunities,-0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.4832225098165179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0877,Marketing,Individual Contributor,10.2,5.0,2.0,1.0,2.694424835738871,Medium,It's okay here.,2.6666666666666665,okay,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0878,HR,Individual Contributor,4.5,5.0,1.0,2.0,3.267179545540551,Medium,Average place to work.,2.6666666666666665,average place work,0.0,0.716170623436921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696824445114426,0.0,0.0,0.0,0.0,0.0,0.4031892242377505,0.0
EMP0879,Sales,Individual Contributor,12.0,3.0,4.0,3.0,3.484233890159432,Medium,"Some good days, some bad days.",3.333333333333333,good days bad days,-0.1531,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0880,Sales,Individual Contributor,4.1,5.0,2.0,1.0,2.223616736512185,Low,Not enough growth opportunities.,2.6666666666666665,enough growth opportunities,-0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.4832225098165179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190702730735119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0881,Sales,Individual Contributor,7.0,4.0,4.0,2.0,3.199559220990517,Medium,Decent team.,3.333333333333333,decent team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652715372104909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437076000293086,0.0,0.0,0.0
EMP0882,HR,Manager,17.2,4.0,4.0,4.0,3.765618250091682,High,Great place to work!,4.0,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0883,Sales,Individual Contributor,4.5,4.0,3.0,2.0,2.9136585733562805,Medium,"Benefits are fine, but work is repetitive.",3.0,benefits fine work repetitive,-0.0772,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453199084954228,0.0,0.0,0.0,0.3284487664699491,0.0
EMP0884,Sales,Manager,1.9,4.0,1.0,2.0,2.758720686627669,Medium,Decent team.,2.333333333333333,decent team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7652715372104909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437076000293086,0.0,0.0,0.0
EMP0885,Marketing,Individual Contributor,1.8,5.0,4.0,1.0,3.505761790401108,High,Great place to work!,3.333333333333333,great place work,0.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074155840280705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769247208396414,0.0,0.0,0.0,0.0,0.0,0.4083149004853065,0.0
EMP0886,Sales,Individual Contributor,18.8,2.0,5.0,5.0,3.383111098743336,Medium,It's okay here.,4.0,okay,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP0887,HR,Individual Contributor,10.4,2.0,1.0,5.0,2.4850355489124154,Low,Need better work life balance.,2.6666666666666665,need better work life balance,0.4404,0.0,0.0,0.4269063803966587,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4269063803966587,0.0,0.0,0.0,0.5306837284067527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687962900820296,0.0
